일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2016-07-13",KAU16,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-07-13",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-07-13",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-13",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-12",KAU16,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-07-12",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-07-12",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-12",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-11",KAU16,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-07-11",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-07-11",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-11",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-08",KAU16,"17,000",0,"0.00","0","0","0","66,000","1,072,500,000","16,250"
"2016-07-08",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-07-08",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-08",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-07",KAU16,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-07-07",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-07-07",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-07",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-06",KAU16,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-07-06",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-07-06",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-06",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-05",KAU16,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-07-05",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-07-05",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-05",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-04",KAU16,"17,000",0,"0.00","0","0","0","80,000","1,264,000,000","15,800"
"2016-07-04",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-07-04",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-04",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-01",KAU16,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-07-01",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-07-01",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-07-01",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-30",KAU15,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-06-30",KAU16,"16,600",0,"0.00","0","0","0","0","0","0"
"2016-06-30",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-06-30",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-30",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-30",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-29",KAU15,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-06-29",KAU16,"16,600",0,"0.00","0","0","0","0","0","0"
"2016-06-29",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-06-29",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-29",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-29",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-28",KAU15,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-06-28",KAU16,"16,600",0,"0.00","0","0","0","0","0","0"
"2016-06-28",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-06-28",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-28",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-28",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-27",KAU15,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-06-27",KAU16,"16,600",0,"0.00","0","0","0","0","0","0"
"2016-06-27",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-06-27",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-27",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-27",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-24",KAU15,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-06-24",KAU16,"16,600",0,"0.00","0","0","0","0","0","0"
"2016-06-24",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-06-24",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-24",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-24",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-23",KAU15,"17,000",200,"1.19","17,000","17,000","17,000","11,072","188,224,000","17,000"
"2016-06-23",KAU16,"16,600",0,"0.00","0","0","0","0","0","0"
"2016-06-23",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-06-23",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-23",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-23",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-22",KAU15,"16,800",-200,"-1.18","0","0","0","0","0","0"
"2016-06-22",KAU16,"16,600",0,"0.00","0","0","0","0","0","0"
"2016-06-22",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-06-22",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-22",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-22",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-21",KAU15,"17,000",0,"0.00","0","0","0","4,650","79,050,000","17,000"
"2016-06-21",KAU16,"16,600",0,"0.00","0","0","0","0","0","0"
"2016-06-21",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-06-21",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-21",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-21",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-20",KAU15,"17,000",-50,"-0.29","18,000","18,000","17,000","7,976","138,568,000","17,373"
"2016-06-20",KAU16,"16,600",0,"0.00","0","0","0","0","0","0"
"2016-06-20",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-06-20",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-20",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-20",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-17",KAU15,"17,050",50,"0.29","0","0","0","0","0","0"
"2016-06-17",KAU16,"16,600",0,"0.00","0","0","0","0","0","0"
"2016-06-17",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-06-17",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-17",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-17",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-16",KAU15,"17,000",0,"0.00","17,000","17,000","17,000","5,367","91,239,000","17,000"
"2016-06-16",KAU16,"16,600",0,"0.00","0","0","0","0","0","0"
"2016-06-16",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-06-16",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-16",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-16",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-15",KAU15,"17,000",0,"0.00","0","0","0","0","0","0"
"2016-06-15",KAU16,"16,600",0,"0.00","0","0","0","0","0","0"
"2016-06-15",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-06-15",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-15",KCU16,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-06-15",KOC,"18,500",0,"0.00","0","0","0","0","0","0"
